Aristarchus  (8568,13946)  (8453,14060)  (8453,13945)  (8682,14061)  (8568,13831)  (8683,13831)  (8683,13946)  (8451,13830)  (8338,14165)  (8338,14050)  (8797,14061)  (8797,14176)  (8566,13716)  (8681,13716)  (8796,13716)  (8798,13831)  (8798,13946)  (8336,13935)  (8336,13820)  (8451,13715)  (8326,13705)  (8911,13691)  (8223,14182)  (8223,14067)  (8912,14061)  (8913,13806)  (8913,13921)  (8221,13952)  (8221,13837)  (8211,13722)  | overflowToLeft=false
Water 28  (15294,4986)  (15179,5100)  (15179,4985)  (15408,5101)  (15294,4871)  (15409,4871)  (15409,4986)  (15177,4870)  (15293,5215)  (15178,5215)  (15064,5100)  (15064,4985)  (15523,5101)  (15523,5216)  (15408,5216)  (15063,5216)  (15292,4756)  (15407,4756)  (15522,4756)  (15524,4871)  (15524,4986)  (15062,4870)  (15637,4643)  (15293,5330)  (15178,5330)  (14949,5101)  (14949,4986)  (15638,5101)  (15638,5216)  (15610,5331)  (15495,5331)  (15063,5331)  (14948,5310)  (15251,4641)  (15366,4641)  (15481,4641)  (15639,4758)  (15639,4873)  (15752,4563)  (14834,5195)  (15580,5446)  (15465,5446)  (15754,4678)  (15754,4793)  | overflowToLeft=false
Water 20  (15403,1331)  (15288,1445)  (15288,1330)  (15517,1446)  (15403,1216)  (15518,1216)  (15518,1331)  (15286,1215)  (15402,1560)  (15287,1560)  (15173,1445)  (15173,1330)  (15632,1446)  (15632,1561)  (15517,1561)  (15172,1561)  (15401,1101)  (15516,1101)  (15631,1101)  (15633,1216)  (15633,1331)  (15171,1215)  (15746,988)  (15402,1675)  (15287,1675)  (15058,1446)  (15058,1331)  (15747,1446)  (15747,1561)  (15657,1676)  (15542,1676)  (15172,1676)  (15057,1673)  (15537,986)  (15748,1103)  (15748,1218)  (15723,873)  (15838,873)  (15427,1790)  (15312,1790)  (14943,1558)  (14943,1443)  (15542,1791)  (14828,1541)  (14828,1426)  | overflowToLeft=false
Indochina Landing Zone  (21533,2686)  (21418,2725)  (21418,2610)  (21647,2801)  (21533,2571)  (21648,2677)  (21399,2495)  | overflowToLeft=false
Myanmar  (21226,2260)  (21273,2375)  (21161,2145)  | overflowToLeft=false
Space Zone 79  (6197,15534)  (6082,15648)  (6082,15533)  (6311,15649)  (6197,15419)  (6312,15419)  (6312,15534)  (6080,15418)  (6196,15763)  (6081,15763)  (5967,15648)  (5967,15533)  (6426,15649)  (6426,15764)  (6311,15764)  (5966,15764)  (6195,15304)  (6310,15304)  (6427,15347)  (6427,15462)  (5965,15418)  (5965,15303)  (6080,15303)  (6196,15878)  (6081,15878)  (5852,15609)  (6541,15577)  (6541,15692)  (6541,15807)  (6426,15879)  (6311,15879)  (6195,15189)  (6542,15434)  (5850,15494)  (5850,15379)  (5850,15264)  (5965,15188)  (6080,15188)  (5811,15149)  (6584,15922)  (6196,15993)  (6081,15993)  (6656,15549)  (6656,15664)  (6656,15779)  (6469,15994)  (6354,15994)  (5735,15485)  (5735,15370)  (5926,15073)  (6041,15073)  | overflowToLeft=false
Space Zone 77  (7146,11327)  (7031,11441)  (7031,11326)  (7260,11442)  (7146,11212)  (7261,11212)  (7261,11327)  (7029,11211)  (7145,11556)  (7030,11556)  (6916,11441)  (6916,11326)  (7375,11442)  (6915,11557)  (7144,11097)  (7259,11097)  (7374,11097)  (7376,11212)  (7376,11327)  (6914,11211)  (7489,11007)  (6801,11442)  (6801,11327)  (7490,11442)  (6913,11672)  (6800,11557)  (7491,11122)  (7491,11237)  (6799,11212)  (6798,11674)  (7604,10993)  (6686,11442)  (6686,11327)  (7605,11352)  (7605,11467)  (6685,11559)  (7606,11108)  (7606,11223)  (6685,11789)  (6683,11674)  (7719,10984)  (6571,11444)  (6571,11329)  (7720,11338)  (7720,11453)  (6570,11862)  (6570,11559)  (7721,11099)  (7721,11214)  (6568,11747)  (7834,10981)  | overflowToLeft=false
Space Zone 78  (9432,11800)  (9317,11914)  (9317,11799)  (9546,11915)  (9432,11685)  (9547,11685)  (9547,11800)  (9315,11684)  (9431,12029)  (9316,12029)  (9202,11914)  (9202,11799)  (9661,11915)  (9661,12030)  (9546,12030)  (9430,11570)  (9588,11570)  (9662,11685)  (9662,11800)  (9200,11684)  (9200,11569)  (9315,11569)  (9703,11539)  (9431,12144)  (9087,11880)  (9776,11915)  (9776,12030)  (9776,12145)  (9661,12145)  (9546,12145)  (9777,11654)  (9777,11769)  (9085,11765)  (9085,11650)  (9085,11535)  (9200,11454)  (9051,11420)  (9818,11509)  (9891,11884)  (9891,11999)  (9891,12114)  (9891,12229)  (9776,12260)  (9661,12260)  (9546,12260)  (9892,11624)  (9892,11739)  (8970,11803)  (8970,11688)  (8970,11573)  (8936,11458)  (8936,11343)  | overflowToLeft=false
Space Zone 75  (5404,14046)  (5289,14160)  (5289,14045)  (5518,14161)  (5404,13931)  (5519,13931)  (5519,14046)  (5287,13930)  (5403,14275)  (5288,14275)  (5633,14161)  (5633,14276)  (5518,14276)  (5402,13816)  (5517,13816)  (5632,13816)  (5634,13931)  (5634,14046)  (5172,14026)  (5172,13911)  (5287,13815)  (5153,13796)  (5403,14390)  (5288,14390)  (5748,14342)  (5633,14391)  (5518,14391)  (5402,13701)  (5517,13701)  (5632,13701)  (5268,13700)  (5140,13681)  (5787,14457)  (5403,14505)  (5672,14506)  (5557,14506)  (5383,13586)  (5498,13586)  (5613,13586)  (5255,13585)  (5835,14572)  (5442,14620)  (5720,14621)  (5605,14621)  (5370,13471)  (5485,13471)  (5600,13471)  (5150,13470)  (5490,14735)  (5265,13356)  (5380,13356)  (5495,13356)  (5610,13356)  | overflowToLeft=false
Space Zone 76  (5733,12427)  (5618,12541)  (5618,12426)  (5847,12542)  (5733,12312)  (5848,12312)  (5848,12427)  (5616,12311)  (5732,12656)  (5617,12656)  (5503,12541)  (5503,12426)  (5876,12657)  (5502,12657)  (5731,12197)  (5846,12197)  (5961,12197)  (5963,12312)  (5963,12427)  (5599,12196)  (6076,12084)  (5761,12771)  (5646,12771)  (5531,12772)  (5416,12772)  (5387,12657)  (5714,12082)  (5829,12082)  (5944,12082)  (6078,12199)  (6078,12314)  (5301,12858)  (6059,11969)  (6174,11969)  (6191,12084)  (5777,12886)  (5662,12886)  (5547,12887)  (5432,12887)  (5770,11967)  (5885,11967)  (5317,12973)  (6289,11871)  (6000,11854)  (6115,11854)  (6306,11986)  (5740,13001)  (5625,13002)  (5510,13002)  (5871,11852)  (5986,11739)  (6101,11739)  (6421,11968)  | overflowToLeft=false
Space Zone 73  (3948,14684)  (3833,14798)  (3833,14683)  (4062,14799)  (3948,14569)  (4063,14569)  (4063,14684)  (3831,14568)  (3947,14913)  (3832,14913)  (3718,14798)  (3718,14683)  (4177,14799)  (4177,14914)  (4062,14914)  (3717,14914)  (3946,14454)  (4061,14454)  (4176,14454)  (4178,14569)  (4178,14684)  (3716,14568)  (3716,14453)  (3831,14453)  (4291,14341)  (3947,15028)  (3832,15028)  (3603,14799)  (3603,14684)  (4292,14799)  (4292,14914)  (4292,15029)  (4177,15029)  (4062,15029)  (3717,15029)  (3602,15029)  (3602,14914)  (3946,14339)  (4061,14339)  (4176,14339)  (4293,14456)  (4293,14571)  (3601,14569)  (3601,14454)  (3601,14339)  (3716,14338)  (3831,14338)  (4291,14226)  (3947,15143)  (3832,15143)  (3488,14799)  (3488,14684)  | overflowToLeft=false
Space Zone 74  (4483,12761)  (4368,12875)  (4368,12760)  (4597,12876)  (4483,12646)  (4598,12646)  (4598,12761)  (4366,12645)  (4482,12990)  (4367,12990)  (4253,12875)  (4253,12760)  (4712,12876)  (4712,12991)  (4597,12991)  (4252,12991)  (4481,12531)  (4596,12531)  (4711,12531)  (4713,12646)  (4713,12761)  (4251,12645)  (4251,12530)  (4366,12530)  (4826,12418)  (4482,13105)  (4367,13105)  (4138,12876)  (4138,12761)  (4827,12876)  (4827,12991)  (4775,13106)  (4660,13106)  (4252,13106)  (4137,13106)  (4137,12991)  (4481,12416)  (4596,12416)  (4711,12416)  (4828,12533)  (4828,12648)  (4136,12646)  (4136,12531)  (4136,12416)  (4251,12415)  (4366,12415)  (4826,12303)  (4941,12303)  (4941,12418)  (4545,13220)  (4430,13220)  (4023,12876)  (4023,12761)  | overflowToLeft=false
Space Zone 71  (2646,12052)  (2531,12166)  (2531,12051)  (2760,12167)  (2646,11937)  (2761,11937)  (2761,12052)  (2529,11936)  (2645,12281)  (2530,12281)  (2416,12166)  (2416,12051)  (2875,12167)  (2875,12282)  (2760,12282)  (2415,12282)  (2644,11822)  (2759,11822)  (2874,11822)  (2876,11937)  (2876,12052)  (2414,11936)  (2414,11821)  (2529,11821)  (2989,11709)  (2645,12396)  (2530,12396)  (2301,12167)  (2301,12052)  (2990,12167)  (2990,12282)  (2990,12397)  (2875,12397)  (2760,12397)  (2415,12397)  (2300,12397)  (2300,12282)  (2644,11707)  (2759,11707)  (2874,11707)  (2991,11824)  (2991,11939)  (2299,11937)  (2299,11822)  (2299,11707)  (2414,11706)  (2529,11706)  (2989,11594)  (3104,11594)  (3104,11709)  (2645,12511)  (2530,12511)  (2186,12167)  (2186,12052)  | overflowToLeft=false
Space Zone 72  (2929,13559)  (2814,13673)  (2814,13558)  (3043,13674)  (2929,13444)  (3044,13444)  (3044,13559)  (2812,13443)  (2928,13788)  (2813,13788)  (2699,13673)  (2699,13558)  (3158,13674)  (3158,13789)  (3043,13789)  (2698,13789)  (2927,13329)  (3042,13329)  (3157,13329)  (3159,13444)  (3159,13559)  (2697,13443)  (2697,13328)  (2812,13328)  (3272,13216)  (2928,13903)  (2813,13903)  (2584,13674)  (2584,13559)  (3273,13674)  (3273,13789)  (3273,13904)  (3158,13904)  (3043,13904)  (2698,13904)  (2583,13904)  (2583,13789)  (2927,13214)  (3042,13214)  (3157,13214)  (3274,13331)  (3274,13446)  (2582,13444)  (2582,13329)  (2582,13214)  (2697,13213)  (2812,13213)  (3272,13101)  (3387,13101)  (3387,13216)  (2928,14018)  (2813,14018)  (2469,13674)  (2469,13559)  | overflowToLeft=false
Colony 13 1  (16356,16469)  (16241,16583)  (16241,16468)  (16470,16584)  (16356,16354)  (16471,16354)  (16471,16469)  (16239,16353)  (16126,16588)  (16126,16473)  (16505,16699)  (16390,16699)  (16354,16239)  (16586,16343)  (16586,16458)  (16198,16238)  | overflowToLeft=false
Space Zone 70  (23665,9284)  (23550,9398)  (23550,9283)  (23779,9399)  (23665,9169)  (23780,9169)  (23780,9284)  (23548,9168)  (23664,9513)  (23549,9513)  (23435,9398)  (23435,9283)  (23894,9399)  (23894,9514)  (23779,9514)  (23434,9514)  (23663,9054)  (23778,9054)  (23893,9054)  (23895,9169)  (23895,9284)  (23433,9168)  (23433,9053)  (23548,9053)  (24008,8941)  (23664,9628)  (23549,9628)  (23320,9399)  (23320,9284)  (24009,9399)  (24009,9514)  (24009,9629)  (23894,9629)  (23779,9629)  (23434,9629)  (23319,9629)  (23319,9514)  (23663,8939)  (23778,8939)  (23893,8939)  (24010,9056)  (24010,9171)  (23318,9169)  (23318,9054)  (23318,8939)  (23433,8938)  (23548,8938)  (24008,8826)  (23664,9743)  (23549,9743)  (23205,9399)  (23205,9284)  | overflowToLeft=false
Odessa  (18516,885)  (18401,975)  (18401,860)  (18516,770)  (18631,770)  (18631,885)  (18286,980)  (18286,865)  (18746,730)  (18746,845)  | overflowToLeft=false
Colony 13 2  (15679,15969)  (15604,16088)  (15550,16211)  (15521,16337)  (15813,15987)  (15745,16109)  (15684,16231)  (15659,16360)  (15937,16035)  (15881,16150)  (15824,16272)  (15796,16409)  (16078,16086)  (16024,16215)  (15973,16337)  (15934,16462)  | overflowToLeft=false
Gabon  (17692,3559)  (17577,3673)  (17577,3558)  (17736,3674)  (17730,3444)  (17807,3559)  (17845,3406)  (17462,3582)  (17922,3521)  (17764,3291)  | overflowToLeft=false
Manchuria  (22650,974)  (22535,1088)  (22535,973)  (22764,1089)  (22650,859)  (22765,859)  (22765,974)  (22533,858)  (22649,1203)  (22534,1203)  (22420,1088)  (22420,973)  (22879,1089)  (22419,1204)  (22648,744)  (22763,744)  (22878,744)  (22880,859)  (22880,974)  (22418,858)  (22418,743)  (22533,743)  (22993,715)  (22612,1318)  (22305,1074)  (22497,1319)  (22995,830)  (22995,945)  (22303,959)  (22303,844)  (22303,729)  (23110,750)  (23110,865)  | overflowToLeft=false
Space Zone 68  (18952,10271)  (18837,10385)  (18837,10270)  (19066,10386)  (18952,10156)  (19067,10156)  (19067,10271)  (18835,10155)  (18951,10500)  (18836,10500)  (18722,10385)  (18722,10270)  (19181,10386)  (19181,10501)  (19066,10501)  (18721,10501)  (18950,10041)  (19065,10041)  (19180,10041)  (19182,10156)  (19182,10271)  (18720,10155)  (18720,10040)  (18835,10040)  (19295,9954)  (18951,10615)  (18836,10615)  (18607,10386)  (18607,10271)  (19296,10386)  (19296,10501)  (19296,10616)  (19181,10616)  (19066,10616)  (18950,9926)  (19065,9926)  (19180,9926)  (19297,10069)  (19297,10184)  (18605,10156)  (18605,10041)  (18605,9926)  (18720,9925)  (18835,9925)  (18951,10730)  (18492,10360)  (19411,10299)  (19411,10414)  (19411,10529)  (19291,10731)  (19176,10731)  | overflowToLeft=false
Space Zone 69  (19840,11059)  (19725,11173)  (19725,11058)  (19954,11174)  (19840,10944)  (19955,10944)  (19955,11059)  (19723,10943)  (19839,11288)  (19724,11288)  (19610,11173)  (19610,11058)  (20069,11174)  (20069,11289)  (19954,11289)  (19609,11289)  (19838,10829)  (19953,10829)  (20068,10829)  (20070,10944)  (20070,11059)  (19608,10943)  (19608,10828)  (19723,10828)  (19839,11403)  (19724,11403)  (19495,11174)  (19495,11059)  (20184,11174)  (20184,11289)  (20119,11404)  (20004,11404)  (19609,11404)  (19494,11362)  (19838,10714)  (19953,10714)  (20185,10844)  (20185,10959)  (19493,10944)  (19493,10829)  (19553,10713)  (19668,10713)  (19889,11518)  (19774,11518)  (19380,11247)  (19380,11132)  (20299,11074)  (20299,11189)  (20039,11519)  (19659,11519)  (19783,10599)  (19898,10599)  (20300,10959)  | overflowToLeft=false
Space Zone 66  (11160,9280)  (11045,9394)  (11045,9279)  (11274,9395)  (11160,9165)  (11275,9165)  (11275,9280)  (11043,9164)  (11159,9509)  (11044,9509)  (10930,9394)  (10930,9279)  (11389,9395)  (11389,9510)  (11274,9510)  (10929,9510)  (11158,9050)  (11273,9050)  (11388,9050)  (11390,9165)  (11390,9280)  (10928,9164)  (10928,9049)  (11043,9049)  (11503,8937)  (11159,9624)  (11044,9624)  (10815,9395)  (10815,9280)  (11504,9395)  (11504,9510)  (11504,9625)  (11389,9625)  (11274,9625)  (10929,9625)  (10814,9525)  (11158,8935)  (11273,8935)  (11388,8935)  (11505,9052)  (11505,9167)  (10813,9165)  (10813,9050)  (10813,8935)  (10928,8934)  (11043,8934)  (11503,8822)  (11618,8822)  (11618,8937)  (11159,9739)  (11044,9739)  | overflowToLeft=false
Space Zone 67  (14772,10054)  (14657,10168)  (14657,10053)  (14886,10169)  (14772,9939)  (14887,9939)  (14887,10054)  (14655,9938)  (14771,10283)  (14656,10283)  (14542,10168)  (14542,10053)  (15001,10169)  (15001,10284)  (14886,10284)  (14541,10284)  (14770,9824)  (14885,9824)  (15000,9824)  (15002,9939)  (15002,10054)  (14540,9938)  (14540,9823)  (14655,9823)  (15115,9711)  (14771,10398)  (14656,10398)  (14427,10169)  (14427,10054)  (15116,10169)  (15116,10284)  (15062,10399)  (14947,10399)  (14541,10399)  (14426,10399)  (14426,10284)  (14770,9709)  (14885,9709)  (15000,9709)  (15117,9826)  (15117,9941)  (14425,9939)  (14425,9824)  (14505,9708)  (14620,9708)  (15230,9620)  (14832,10513)  (14717,10513)  (14312,10169)  (14312,10054)  (15231,10056)  (15231,10171)  | overflowToLeft=false
Space Zone 64  (6517,9146)  (6402,9260)  (6402,9145)  (6631,9261)  (6517,9031)  (6632,9031)  (6632,9146)  (6400,9030)  (6516,9375)  (6401,9375)  (6287,9260)  (6287,9145)  (6746,9261)  (6746,9376)  (6631,9376)  (6286,9376)  (6515,8916)  (6630,8916)  (6745,8916)  (6747,9031)  (6747,9146)  (6285,9030)  (6285,8915)  (6400,8915)  (6860,8803)  (6516,9490)  (6401,9490)  (6172,9261)  (6172,9146)  (6861,9261)  (6861,9376)  (6861,9491)  (6746,9491)  (6631,9491)  (6286,9491)  (6171,9491)  (6171,9376)  (6515,8801)  (6630,8801)  (6745,8801)  (6862,8918)  (6862,9033)  (6170,9031)  (6170,8916)  (6170,8801)  (6285,8800)  (6400,8800)  (6860,8688)  (6975,8688)  (6975,8803)  (6516,9605)  (6401,9605)  (6057,9261)  (6057,9146)  | overflowToLeft=false
Space Zone 65  (6671,10353)  (6556,10467)  (6556,10352)  (6785,10468)  (6671,10238)  (6786,10238)  (6786,10353)  (6554,10237)  (6670,10582)  (6555,10582)  (6441,10467)  (6441,10352)  (6900,10468)  (6900,10583)  (6785,10583)  (6440,10583)  (6669,10123)  (6784,10123)  (6899,10123)  (6901,10238)  (6901,10353)  (6439,10237)  (6439,10122)  (6554,10122)  (7014,10010)  (6670,10697)  (6555,10697)  (6326,10468)  (6326,10353)  (7015,10468)  (7015,10583)  (7015,10698)  (6900,10698)  (6785,10698)  (6440,10698)  (6325,10698)  (6325,10583)  (6669,10008)  (6784,10008)  (6899,10008)  (7016,10125)  (7016,10240)  (6324,10238)  (6324,10123)  (6324,10008)  (6439,10007)  (6554,10007)  (7014,9895)  (7129,9895)  (7129,10010)  (6670,10812)  (6555,10812)  (6211,10468)  (6211,10353)  | overflowToLeft=false
Space Zone 62  (3340,10098)  (3225,10212)  (3225,10097)  (3454,10213)  (3340,9983)  (3455,9983)  (3455,10098)  (3223,9982)  (3339,10327)  (3224,10327)  (3110,10212)  (3110,10097)  (3532,10328)  (3109,10328)  (3338,9868)  (3453,9868)  (3570,10041)  (3108,9982)  (3108,9867)  (3223,9867)  (3417,10442)  (3302,10442)  (3187,10443)  (3072,10443)  (3338,9753)  (3453,9753)  (3058,9752)  (3173,9752)  (2957,10521)  (3452,10557)  (3337,10557)  (3222,10558)  (3107,10558)  (3288,9638)  (3403,9638)  (2957,9637)  (3072,9637)  (3392,10672)  (3277,10673)  (3162,10673)  (3187,9523)  (3302,9523)  (3417,9523)  (2976,9522)  (3315,10788)  (3200,10788)  (3091,9408)  (3206,9408)  (3321,9408)  (3205,9293)  | overflowToLeft=false
Space Zone 63  (4445,9559)  (4330,9673)  (4330,9558)  (4559,9674)  (4445,9444)  (4560,9444)  (4560,9559)  (4328,9443)  (4444,9788)  (4329,9788)  (4215,9673)  (4215,9558)  (4674,9674)  (4674,9789)  (4559,9789)  (4214,9789)  (4443,9329)  (4558,9329)  (4673,9329)  (4675,9444)  (4675,9559)  (4213,9443)  (4213,9328)  (4328,9328)  (4788,9216)  (4444,9903)  (4329,9903)  (4100,9674)  (4100,9559)  (4789,9674)  (4789,9789)  (4789,9904)  (4674,9904)  (4559,9904)  (4214,9904)  (4099,9904)  (4099,9789)  (4443,9214)  (4558,9214)  (4673,9214)  (4790,9331)  (4790,9446)  (4098,9444)  (4098,9329)  (4098,9214)  (4213,9213)  (4328,9213)  (4788,9101)  (4903,9101)  (4903,9216)  (4444,10018)  (4329,10018)  (3985,9674)  (3985,9559)  | overflowToLeft=false
Entry - Indochina  (22436,6979)  (22321,7093)  (22321,6978)  (22550,7094)  (22436,6864)  (22551,6864)  (22551,6979)  (22319,6863)  (22435,7208)  (22320,7208)  (22206,7057)  (22665,7094)  (22665,7209)  (22550,7209)  (22434,6749)  (22549,6749)  (22664,6749)  (22666,6864)  (22666,6979)  (22204,6942)  (22204,6827)  (22319,6748)  (22168,6712)  (22779,6662)  (22435,7323)  (22320,7323)  (22780,7094)  (22780,7209)  (22780,7324)  (22665,7324)  (22550,7324)  (22434,6634)  (22549,6634)  (22664,6634)  (22781,6777)  (22089,7016)  (22089,6901)  (22283,6633)  (22435,7438)  (22320,7438)  (22895,7409)  (22780,7439)  (22665,7439)  (22550,7439)  (22398,6519)  (22513,6519)  (22896,6728)  (21974,7046)  (22251,6518)  (22913,7524)  (22435,7553)  | overflowToLeft=false
Space Zone 60  (2322,9108)  (2207,9222)  (2207,9107)  (2436,9223)  (2322,8993)  (2437,8993)  (2437,9108)  (2205,8992)  (2321,9337)  (2206,9337)  (2092,9222)  (2092,9107)  (2551,9223)  (2091,9337)  (2320,8878)  (2435,8878)  (2550,8878)  (2552,8993)  (2552,9108)  (2090,8992)  (2090,8877)  (2205,8877)  (2658,9338)  (2665,8869)  (1977,9222)  (1977,9107)  (2666,9223)  (1976,9337)  (2667,8984)  (2667,9099)  (1975,8992)  (1975,8877)  (2773,9338)  (2773,9453)  (1862,9222)  (1862,9107)  (2781,9214)  (1861,9451)  (2782,8914)  (2782,9029)  (1860,8992)  (2888,9329)  (1747,9336)  (1747,9221)  (2896,9144)  (2897,8971)  (1745,9106)  (1745,8991)  (1632,9256)  (3011,9086)  (3011,9201)  | overflowToLeft=false
Space Zone 61  (2334,11053)  (2219,11167)  (2219,11052)  (2448,11168)  (2334,10938)  (2449,10938)  (2449,11053)  (2217,10937)  (2333,11282)  (2218,11282)  (2104,11167)  (2104,11052)  (2563,11168)  (2563,11283)  (2448,11283)  (2103,11283)  (2332,10823)  (2447,10823)  (2562,10823)  (2564,10938)  (2564,11053)  (2102,10937)  (2102,10822)  (2217,10822)  (2677,10801)  (1989,11168)  (1989,11053)  (2678,11168)  (2679,10916)  (2679,11031)  (1987,10938)  (1987,10823)  (2792,10686)  (2792,10801)  (1874,11227)  (1874,11112)  (2793,11146)  (2794,10916)  (2794,11031)  (1872,10997)  (1872,10882)  (1872,10767)  (2907,10775)  (1759,11174)  (2908,11146)  (2909,10890)  (2909,11005)  (1757,11059)  (1757,10944)  (1757,10829)  (3024,10892)  (3024,11007)  | overflowToLeft=false
Industrial 2  (13218,13229)  (13103,13343)  (13103,13228)  (13332,13344)  (13218,13114)  (13333,13114)  (13333,13229)  (13101,13113)  (13217,13458)  (12988,13320)  (13216,12999)  (13448,13177)  (13448,13292)  (12986,13205)  | overflowToLeft=false
Industrial 1  (12731,12855)  (12616,12969)  (12616,12854)  (12845,12970)  (12731,12740)  (12846,12740)  (12846,12855)  (12614,12739)  (12730,13084)  (12501,12920)  (12729,12625)  (12961,12776)  (12961,12891)  (12499,12805)  | overflowToLeft=false
Mare Nectaris  (8406,14659)  (8291,14773)  (8291,14658)  (8520,14774)  (8406,14544)  (8521,14544)  (8521,14659)  (8289,14543)  (8405,14888)  (8290,14888)  (8176,14773)  (8176,14658)  (8635,14774)  (8590,14889)  (8175,14889)  (8404,14429)  (8519,14429)  (8634,14429)  (8636,14544)  (8636,14659)  (8174,14543)  (8174,14428)  (8289,14428)  (8350,15003)  (8235,15004)  (8120,15004)  (8404,14314)  (8519,14314)  (8634,14314)  (8254,14313)  | overflowToLeft=false
East Baltics  (18396,499)  (18281,613)  (18281,498)  (18458,614)  (18396,384)  (18511,384)  (18511,499)  (18166,576)  (18166,461)  (18573,269)  (18626,384)  (18626,499)  (18688,207)  (18741,328)  (18741,443)  (18741,558)  | overflowToLeft=false
Space Zone 59  (1272,10094)  (1157,10208)  (1157,10093)  (1386,10209)  (1272,9979)  (1387,9979)  (1387,10094)  (1155,9978)  (1271,10323)  (1156,10323)  (1501,10209)  (1501,10324)  (1386,10324)  (1270,9864)  (1385,9864)  (1500,9864)  (1502,9979)  (1502,10094)  (1077,9863)  (1271,10438)  (1156,10438)  (1593,10439)  (1478,10439)  (1192,9749)  (1307,9749)  (1422,9749)  (1537,9749)  (1652,9660)  (1363,10553)  (1248,10553)  (1700,10554)  (1585,10554)  (1145,9634)  (1260,9634)  (1375,9634)  (1490,9634)  (1605,9545)  (1470,10668)  (1355,10668)  (1240,10668)  (1585,10669)  (1198,9519)  (1313,9519)  (1428,9519)  (1543,9430)  (1470,10783)  (1355,10783)  (1265,9404)  (1380,9404)  (1349,9289)  | overflowToLeft=false
